transaction_id,date,sender_name,sender_phone,receiver_name,amount_kes,transaction_type,status
TXN0121269,2023-10-08,Ndoti Njoroge,0156681629,Odero Mwangi,423733.53,sale,Pending
TXN0122507,2024-01-11,Bett Owino,0722205698,Langat Mutua,425040.1,refund,Reversed
TXN0111953,2023-03-03,Wanjiku Ogola,0710374950,Akinyi Wambui,161759.04,Transfer,Failed
TXN0121390,15/03/2023,Kiplangat Ogola,762527080,Kariuki Otieno,69468.84,sale,Failed
TXN0103394,2024-06-09,Wachira Ogola,0192688042,Wachira Gitau,437339.91,refund,Failed
TXN0126287,2023-08-07,Owino Ogola,753814716,Mwende Ndinda,158223.3,sale,Failed
TXN0122523,2024-02-18,Mwangi Kibet,0742720918,Nyambura Musyoka,238290.1,Transfer,Pending
TXN0125321,2023-09-19,Syombua Njoroge,0726895786,Kibet Koech,338603.05,Refund,Reversed
TXN0124672,27/06/2023,Akoth Mwangi,0146360274,Mumo Mutua,346023.66,Sale,Failed
TXN0115528,27-Sep-23,Wambui Owino,717989621,Chepkoech Otieno,232668.16,SALE,Pending
TXN0126679,16-Feb-24,Chepkoech Gitau,0128894611,Wambui Akinyi,355232.89,sale,Failed
TXN0116811,22-Jan-24,Kibet Musyoka,+254747568266,Rotich Odhiambo,167800.63,Transfer,Completed
TXN0121103,20/05/2024,Akinyi Otieno,796106673,Mutua Kariuki,100489.94,TRANSFER,Completed
TXN0120191,25/12/2023,Kiplangat Ogola,0749798654,Mulwa Otieno,45802.04,refund,Reversed
TXN0116135,23/05/2023,Mwangi Kibet,+254717548569,Auma Gitau,409666.12,SALE,Failed
TXN0129025,21/09/2023,Kariuki Mutua,776509284,Wachira Gitau,421163.02,Transfer,Completed
TXN0118278,30/05/2024,Mutua Wambui,+254745549308,Otieno Chebet,170868.05,SALE,Pending
TXN0115101,11/05/2024,Mutua Koech,0155566281,Wambui Kariuki,284532.87,TRANSFER,Failed
TXN0100903,20/04/2023,Ochieng Gitau,0733197283,Syombua Njoroge,410727.97,SALE,Reversed
TXN0129560,26-Mar-24,Otieno Odhiambo,717303864,Syombua Kariuki,161745.13,Sale,Completed
TXN0128538,4-Dec-23,Onyango Otieno,765123308,Muthiani Kamau,243451.38,refund,Pending
TXN0101131,2023-11-12,Chebet Owino,0117423236,Musyoka Njoroge,290624.43,SALE,Reversed
TXN0101191,29-Feb-24,Mulwa Ndinda,0194188755,Chebet Owino,336069.41,Transfer,Failed
TXN0116072,2023-09-01,Nyambura Owino,+254755368831,Mwangi Gitau,429171.51,SALE,Completed
TXN0123725,2024-04-16,Nyambura Ndinda,0776571892,Akoth Akinyi,136933.92,TRANSFER,Completed
TXN0120307,05/06/2023,Adhiambo Mwangi,+254739558290,Wambui Njoroge,253596.46,Sale,Reversed
TXN0119234,19/01/2023,Onyango Chebet,0153195220,Wanjiku Mutua,322708.02,Transfer,Failed
TXN0106941,23/10/2023,Rotich Otieno,0743889053,Syombua Ndinda,323357.02,sale,Pending
TXN0103439,10/11/2023,Auma Chebet,0728188135,Wairimu Wambui,152823.31,refund,Failed
TXN0108832,2024-04-12,Mutua Mwangi,0165884489,Chebet Odhiambo,112592.57,Transfer,Failed
TXN0119325,20-Apr-23,Langat Ndinda,0759288466,Kioko Ndinda,84636.81,TRANSFER,Reversed
TXN0108767,22-May-23,Rotich Akinyi,+254753566646,Syombua Ndinda,268640.24,SALE,Failed
TXN0107716,10-Apr-24,Syombua Akinyi,+254726125284,Ndinda Kamau,398129.04,Sale,Failed
TXN0106640,2023-11-12,Kiplangat Ogola,0788508797,Wambui Akinyi,286626.56,Refund,Pending
TXN0114154,2024-02-08,Cherono Otieno,0126637382,Kamau Otieno,333001.86,Refund,Completed
TXN0126766,06/08/2023,Syombua Chebet,0140145114,Odero Odhiambo,53061.35,Refund,Failed
TXN0122387,2023-08-10,Odero Kamau,0168085826,Nzula Njoroge,239817.84,sale,Completed
TXN0112471,25/04/2024,Mutua Kariuki,0151911744,Kiprotich Koech,63028.24,Sale,Pending
TXN0123054,20-Mar-23,Mutua Njoroge,0788732749,Otieno Kibet,370661.36,Sale,Completed
TXN0104747,2024-05-17,Musyoka Otieno,0720145229,Ndinda Wambui,211818.37,Sale,Completed
TXN0106334,05/01/2024,Njoroge Akinyi,774669661,Mwangi Musyoka,166755.26,Sale,Reversed
TXN0100505,2023-12-10,Auma Koech,0171888947,Bett Akinyi,330454.34,refund,Pending
TXN0110114,28-Jun-24,Wachira Kibet,797609764,Kimani Kamau,293640.15,Refund,Completed
TXN0127633,2023-11-22,Kioko Mutua,+254741885628,Langat Wambui,195209.88,sale,Reversed
TXN0125379,2023-03-05,Kimani Gitau,0131480622,Njoroge Kariuki,297741.73,TRANSFER,Completed
TXN0122159,29/06/2023,Cherono Rotich,0791743437,Ochieng Njoroge,334491.77,TRANSFER,Completed
TXN0114918,2023-07-08,Kipchoge Owino,+254770887502,Kioko Akinyi,308335.6,Transfer,Reversed
TXN0115182,2023-06-18,Koech Ndinda,0126504542,Gitau Mwangi,147877.35,Refund,Failed
TXN0120787,07/02/2024,Mulwa Ogola,+254746351524,Akoth Njoroge,444647.03,Refund,Completed
TXN0110749,6-Feb-23,Syombua Ndinda,0751285236,Njeri Otieno,175216.41,SALE,Pending
TXN0120559,01/04/2024,Jelimo Ndinda,0733805625,Syombua Kariuki,96206.19,TRANSFER,Pending
TXN0103982,14-Apr-23,Kibet Wambui,0787564378,Odhiambo Koech,18627.38,Sale,Pending
TXN0116043,2024-01-26,Jelimo Gitau,0155721054,Mwangi Kibet,16436.49,SALE,Completed
TXN0108501,09/01/2023,Gitau Kibet,0764250684,Akoth Ogola,231285.42,SALE,Completed
TXN0102637,2024-03-04,Nzula Odhiambo,0130360921,Wachira Owino,307421.41,SALE,Failed
TXN0127562,23/12/2023,Kiplangat Gitau,724233667,Syombua Otieno,257392.7,sale,Failed
TXN0129162,2024-06-11,Ndoti Gitau,0753744895,Muthiani Akinyi,72475.2,SALE,Completed
TXN0118780,14-Aug-23,Wachira Kamau,0114403477,Muthiani Odhiambo,137863.23,Sale,Failed
TXN0115016,19/06/2023,Mulwa Kibet,+254762875477,Sang Kamau,330479.94,Refund,Pending
TXN0117551,3-Apr-23,Wairimu Njoroge,777286403,Njeri Mwangi,397350.12,TRANSFER,Failed
TXN0109810,31-May-23,Bett Rotich,+254769777962,Odhiambo Gitau,129088.08,Sale,Reversed
TXN0124379,19-Mar-23,Musyoka Otieno,721428556,Mumo Otieno,308184.24,Refund,Failed
TXN0103839,23-May-24,Cherono Kibet,+254734250967,Ogola Kibet,104673.79,Refund,Failed
TXN0125526,8-Feb-24,Mutua Akinyi,+254757247805,Kibet Gitau,424.58,refund,Failed
TXN0122484,2024-04-24,Wambui Njoroge,0112687185,Owino Rotich,215848.49,TRANSFER,Pending
TXN0123142,13-Apr-24,Bett Ndinda,0194346477,Ogola Kibet,121370.48,refund,Failed
TXN0101659,19-Jun-24,Wanjiku Njoroge,+254781897136,Mwende Rotich,"KES 246,728.23",sale,Pending
TXN0114649,2024-01-01,Mumo Kamau,0722586298,Sang Ndinda,177401.35,Transfer,Reversed
TXN0114713,2023-09-14,Muthiani Kibet,0733440785,Nyambura Gitau,195751.81,sale,Reversed
TXN0122310,2024-02-15,Koech Wambui,+254725907418,Syombua Ndinda,312342.47,sale,Failed
TXN0101965,24/02/2023,Akinyi Mwangi,+254717832815,Wairimu Wambui,247863.92,refund,Completed
TXN0122449,2023-04-07,Kamau Odhiambo,0125775337,Nyambura Wambui,28463.95,TRANSFER,Reversed
TXN0107888,06/05/2024,Koech Kamau,736318892,Wambui Owino,5175.23,TRANSFER,Reversed
TXN0128698,30/03/2024,Ndinda Kibet,740643704,Ndinda Odhiambo,2651.52,Refund,Completed
TXN0114572,19/05/2024,Ndoti Wambui,+254743578196,Adhiambo Kariuki,309715.17,sale,Completed
TXN0119741,23-Jun-24,Musyoka Kariuki,0784986129,Mutua Kibet,211139.65,refund,Failed
TXN0121737,2023-06-22,Onyango Ogola,+254758866626,Kimani Mutua,71686.32,sale,Failed
TXN0112464,15/03/2024,Awino Chebet,0773332422,Auma Kibet,47307.77,SALE,Failed
TXN0128746,11/08/2023,Langat Njoroge,0721722381,Onyango Ogola,90587.69,Sale,Pending
TXN0122304,10-Apr-23,Sang Gitau,+254746207138,Rotich Kariuki,18182.89,Refund,Completed
TXN0108998,08/03/2024,Kioko Otieno,+254759147385,Rotich Mutua,329707.25,Refund,Failed
TXN0104934,21/09/2023,Muthiani Ogola,718501205,Muthiani Odhiambo,385925.07,Transfer,Pending
TXN0101315,21/01/2024,Awino Mwangi,0140699959,Cherono Wambui,"KES 363,797.91",Sale,Completed
TXN0122028,15-Jan-24,Wambui Akinyi,0131764659,Mwende Owino,51263.87,Sale,Failed
TXN0101450,2023-10-22,Muthiani Mutua,729284260,Kioko Otieno,141385.43,Refund,Completed
TXN0114848,29-Apr-23,Kiplangat Ndinda,782118442,Kariuki Mwangi,148255.52,refund,Reversed
TXN0127982,2023-10-06,Kariuki Ndinda,0181430774,Akoth Koech,368267.51,Transfer,Failed
TXN0104238,23-Mar-23,Kioko Ogola,0183409743,Kimani Ogola,414512.7,TRANSFER,Completed
TXN0125364,16/04/2023,Chepkoech Njoroge,0775298472,Musyoka Rotich,22742.49,sale,Failed
TXN0114806,2-Jan-23,Kiplangat Mutua,0155712136,Kariuki Musyoka,362876.55,SALE,Failed
TXN0101502,2023-11-18,Cherono Mwangi,0124591250,Nzula Kariuki,417228.7,Refund,Completed
TXN0112043,2023-04-02,Nyambura Gitau,+254713561466,Jelimo Njoroge,181493.41,Sale,Reversed
TXN0100908,2023-10-08,Akinyi Mutua,754842479,Nzula Kibet,196256.09,Refund,Pending
TXN0113784,2023-12-07,Rotich Ogola,+254774938819,Sang Ndinda,182425.35,SALE,Pending
TXN0107131,2023-07-13,Gitau Njoroge,729603186,Jelimo Odhiambo,333195.38,SALE,Completed
TXN0121460,2024-04-30,Syombua Mutua,0727152609,Ndinda Kariuki,84625.95,SALE,Failed
TXN0113129,2024-04-28,Nyambura Kamau,0731711340,Kamau Kamau,443383.07,Sale,Completed
TXN0116684,30/11/2023,Kimani Kamau,0793622833,Wambui Rotich,132227.12,sale,Completed
TXN0114781,2023-02-16,Mutua Odhiambo,+254711226059,Odero Njoroge,227569.97,Transfer,Completed
TXN0124636,2023-02-04,Ndinda Kariuki,0718549500,Chepkoech Chebet,409166.43,Refund,Failed
TXN0118741,12/06/2024,Adhiambo Ogola,734254592,Kariuki Mutua,31627.16,TRANSFER,Completed
TXN0110019,2023-10-10,Wairimu Owino,710858277,Kariuki Wambui,189349.7,Transfer,Failed
TXN0126560,7-May-24,Wachira Kibet,0769108494,Odero Wambui,278690.66,sale,Failed
TXN0115496,17/03/2023,Kibet Kariuki,0157099669,Chebet Owino,346526.16,TRANSFER,Completed
TXN0107903,07/06/2023,Kimani Musyoka,710775253,Ochieng Rotich,434274.73,TRANSFER,Reversed
TXN0113503,30-Jun-23,Kamau Otieno,0739603675,Mumo Njoroge,288144.23,Refund,Reversed
TXN0112994,2023-11-17,Langat Ogola,776528094,Owino Wambui,67460.22,Refund,Failed
TXN0104302,2023-03-02,Wanjiku Odhiambo,+254768869501,Kibet Mwangi,374327.72,Transfer,Failed
TXN0128370,16-Dec-23,Onyango Mutua,+254794273536,Kiplangat Kibet,157639.57,TRANSFER,Failed
TXN0117981,2023-07-03,Wairimu Ndinda,0729900930,Odhiambo Kariuki,449111.78,SALE,Pending
TXN0126004,07/05/2024,Wambui Musyoka,0786586192,Nyambura Wambui,217978.56,TRANSFER,Pending
TXN0127862,13-Apr-24,Wairimu Odhiambo,0758480574,Wambui Njoroge,399430.62,SALE,Completed
TXN0106038,08/02/2023,Ochieng Odhiambo,0718944460,Bett Kibet,265810.0,refund,Failed
TXN0118133,7-May-23,Mwangi Akinyi,742288666,Kioko Akinyi,72920.08,SALE,Failed
TXN0106429,2024-06-18,Kamau Musyoka,0759363129,Otieno Mutua,318751.86,Refund,Reversed
TXN0113306,30-May-23,Adhiambo Njoroge,776994962,Musyoka Njoroge,152023.31,TRANSFER,Reversed
TXN0114974,10-Jun-24,Ogola Akinyi,+254772308307,Langat Njoroge,266296.0,refund,Failed
TXN0129501,2023-04-16,Jelimo Kibet,793850371,Wambui Akinyi,283356.88,SALE,Completed
TXN0103387,6-Aug-23,Jelimo Chebet,0193711907,Kamau Otieno,427900.27,Refund,Pending
TXN0101260,22-Aug-23,Wachira Otieno,0172403836,Nzula Musyoka,415554.54,TRANSFER,Reversed
TXN0116223,14-Feb-24,Musyoka Kariuki,+254761435442,Kimani Koech,181417.23,Transfer,Pending
TXN0129059,2023-07-18,Akoth Kibet,+254721162658,Kibet Kibet,39059.64,refund,Completed
TXN0121935,6-Apr-24,Kipchoge Akinyi,0142900137,Njeri Kariuki,435490.48,Transfer,Pending
TXN0113841,2023-08-05,Wambui Ndinda,0723263274,Wanjiku Kamau,230003.21,SALE,Failed
TXN0120465,2023-09-21,Chebet Rotich,756442280,Chebet Ogola,103741.99,TRANSFER,Pending
TXN0105563,23/03/2024,Wambui Rotich,737364608,Langat Chebet,105463.08,Sale,Failed
TXN0110983,6-Jan-24,Wambui Mutua,+254793205255,Mumo Kibet,28866.5,Refund,Completed
TXN0120649,2023-10-06,Kioko Chebet,+254768507594,Jelimo Rotich,339888.53,sale,Pending
TXN0106901,19/01/2023,Akoth Musyoka,774647539,Ogola Wambui,94074.37,TRANSFER,Pending
TXN0127476,19-Mar-24,Rotich Kariuki,0717605631,Owino Gitau,153456.13,TRANSFER,Completed
TXN0114866,2023-06-21,Njeri Gitau,0751670021,Ndinda Ndinda,396972.62,SALE,Completed
TXN0102910,5-Apr-23,Kariuki Ogola,0771404676,Ogola Kamau,50450.93,Transfer,Pending
TXN0120144,2023-03-10,Mulwa Kariuki,0759941640,Kimani Ogola,297624.34,Sale,Completed
TXN0100943,23/10/2023,Wanjiku Kibet,0130163227,Muthiani Chebet,280726.62,Transfer,Pending
TXN0123730,5-Oct-23,Onyango Njoroge,0779943803,Ndoti Koech,392116.68,SALE,Failed
TXN0105754,23-May-24,Muthiani Ndinda,0174680961,Wachira Otieno,138642.92,refund,Reversed
TXN0111220,22/06/2023,Gitau Rotich,740222568,Kipchoge Koech,318494.39,Sale,Completed
TXN0121893,04/06/2023,Ochieng Kariuki,717130210,Syombua Ndinda,346265.36,Transfer,Reversed
TXN0102593,01/05/2023,Musyoka Mwangi,740323771,Kimani Kamau,135297.33,Refund,Completed
TXN0117238,08/05/2023,Chepkoech Ogola,777569359,Awino Kamau,339426.56,SALE,Failed
TXN0115953,05/09/2023,Jelimo Akinyi,0763971898,Jelimo Koech,420682.04,Refund,Failed
TXN0104356,22-Mar-23,Gitau Chebet,0728973840,Kiprotich Kariuki,179083.12,SALE,Pending
TXN0103548,2023-03-21,Kioko Rotich,0170274010,Ndinda Wambui,222007.16,refund,Pending
TXN0121614,2023-05-15,Chebet Ogola,0767252646,Rotich Gitau,183767.36,Sale,Failed
TXN0104877,22-Apr-23,Ndoti Gitau,0162808558,Gitau Ndinda,63596.92,sale,Completed
TXN0124877,2024-04-29,Owino Musyoka,+254743393944,Auma Kariuki,279387.51,refund,Failed
TXN0128458,2024-03-19,Langat Otieno,0787483657,Mwangi Chebet,338465.9,Sale,Failed
TXN0117663,2023-01-31,Njeri Njoroge,0154481652,Kamau Odhiambo,360781.89,Transfer,Completed
TXN0122747,2023-11-21,Mwende Gitau,0729137191,Akinyi Otieno,326059.75,refund,Completed
TXN0105195,14/02/2024,Mutua Odhiambo,0786611922,Odhiambo Ogola,194133.69,Transfer,Failed
TXN0128715,2023-08-25,Njeri Otieno,715949613,Otieno Owino,337060.76,Refund,Completed
TXN0105601,2023-11-05,Mutua Rotich,0153721647,Gitau Kibet,314527.86,sale,Reversed
TXN0127766,04/02/2023,Nyambura Wambui,757587842,Odhiambo Ogola,-3154.04,refund,Reversed
TXN0128830,30-Jun-24,Njoroge Mwangi,764915469,Chebet Gitau,340457.71,refund,Reversed
TXN0109613,2024-06-12,Nzula Rotich,+254711499793,Syombua Koech,310981.35,Transfer,Pending
TXN0114816,20-Oct-23,Akoth Wambui,749277427,Sang Wambui,237601.63,Sale,Completed
TXN0126884,2023-09-02,Rotich Owino,+254799902141,Wambui Otieno,198390.86,Transfer,Reversed
TXN0102709,17-Oct-23,Mumo Odhiambo,0711993506,Kiprotich Gitau,299170.62,SALE,Failed
TXN0120642,2024-02-26,Langat Rotich,0150211042,Musyoka Mutua,328284.08,SALE,Pending
TXN0125677,23-Apr-23,Auma Kibet,0747723388,Mulwa Kamau,225491.45,Refund,Completed
TXN0103263,21/05/2024,Kariuki Mwangi,0747522085,Koech Wambui,165209.1,Refund,Completed
TXN0105179,2023-08-02,Njoroge Musyoka,0793101509,Chebet Mutua,185978.89,SALE,Reversed
TXN0127785,12/12/2023,Njoroge Kariuki,0751224485,Njeri Musyoka,87398.72,sale,Pending
TXN0101720,2023-04-02,Bett Mutua,0191620278,Njeri Mwangi,261939.03,refund,Pending
TXN0106705,2024-05-18,Mwende Musyoka,721702235,Mwende Njoroge,170430.39,Transfer,Completed
TXN0127305,17-May-23,Musyoka Mwangi,734547036,Wambui Kibet,3622.37,Refund,Reversed
TXN0116448,19-Jan-23,Nzula Mwangi,+254785647954,Kamau Ogola,41688.91,Refund,Pending
TXN0103623,15/04/2024,Mulwa Musyoka,0110271452,Rotich Koech,213984.98,SALE,Completed
TXN0106249,30-Apr-23,Mumo Kariuki,0145707180,Mwangi Kariuki,430469.82,sale,Failed
TXN0100741,2023-05-24,Auma Mwangi,0731979226,Chepkoech Koech,79797.61,Sale,Reversed
TXN0114754,16-Jan-24,Kariuki Akinyi,794342545,Njoroge Ndinda,241673.4,sale,Pending
TXN0100450,2023-11-08,Nzula Mwangi,0764408721,Koech Ogola,406658.86,Refund,Reversed
TXN0104375,13-Mar-23,Mwende Chebet,774965917,Ndinda Wambui,128343.63,Transfer,Failed
TXN0107002,2-Mar-23,Mumo Rotich,0146208585,Owino Odhiambo,140918.18,sale,Pending
TXN0110190,2023-05-01,Odhiambo Otieno,0764206346,Muthiani Gitau,282518.95,SALE,Pending
TXN0112596,3-Feb-24,Jelimo Kibet,0797946538,Odero Ogola,168851.51,sale,Reversed
TXN0126541,2024-06-02,Awino Kamau,0131248346,Kiprotich Chebet,165890.94,SALE,Pending
TXN0108696,8-Feb-24,Musyoka Kamau,765595843,Awino Rotich,117750.16,Sale,Pending
TXN0121804,13-Apr-24,Syombua Rotich,0719532711,Kariuki Rotich,376982.87,TRANSFER,Pending
TXN0125888,03/01/2024,Awino Mwangi,0132470865,Wairimu Owino,-3540.87,Refund,Completed
TXN0126558,16/09/2023,Odhiambo Mutua,770903316,Mutua Kibet,141099.88,Transfer,Pending
TXN0119946,31-Aug-23,Onyango Koech,798381429,Kimani Rotich,438287.09,Sale,Completed
TXN0118633,12-Apr-24,Odhiambo Ndinda,0763198524,Wairimu Kamau,158663.23,TRANSFER,Completed
TXN0103431,2023-08-30,Cherono Ogola,0133004548,Kibet Ndinda,96771.4,Transfer,Failed
TXN0119194,22-May-23,Jelimo Kibet,723772633,Mulwa Musyoka,414173.42,Sale,Reversed
TXN0110956,2023-06-29,Nyambura Kamau,0187899711,Auma Wambui,296068.06,Transfer,Completed
TXN0107481,2023-01-05,Kibet Kariuki,+254785693535,Ndinda Koech,49731.49,Transfer,Failed
TXN0107050,08/03/2023,Akoth Rotich,0173629778,Chepkoech Otieno,100933.78,Transfer,Reversed
TXN0101646,24-Jun-24,Kiprotich Otieno,0187681888,Koech Odhiambo,376887.82,Sale,Failed
TXN0125086,06/06/2024,Koech Kamau,+254723580175,Jelimo Njoroge,116980.51,Refund,Failed
TXN0106697,2023-04-22,Chepkoech Ogola,+254727996535,Sang Kibet,259435.07,TRANSFER,Failed
TXN0102171,2023-03-27,Ndinda Odhiambo,0153305554,Odero Musyoka,329618.08,Transfer,Reversed
TXN0117617,13-Mar-24,Ochieng Ogola,+254735975472,Wairimu Mwangi,8256.03,Sale,Completed
TXN0102736,2023-02-08,Ochieng Kamau,0149002742,Muthiani Owino,208772.42,sale,Reversed
TXN0117597,3-Jan-23,Auma Odhiambo,0161290478,Musyoka Mutua,147735.25,TRANSFER,Completed
TXN0125373,8-Apr-23,Muthiani Odhiambo,+254742640016,Ndoti Ndinda,108904.8,Transfer,Pending
TXN0107489,17/04/2024,Chepkoech Owino,+254797579173,Ndoti Owino,170442.13,refund,Pending
TXN0124256,2023-05-27,Wachira Kamau,0144335357,Kariuki Mwangi,312283.72,Transfer,Failed
TXN0110387,2024-02-28,Mwende Njoroge,725719699,Kibet Koech,437580.04,TRANSFER,Reversed
TXN0110342,2024-05-03,Ochieng Ogola,0794559896,Wambui Kamau,140951.06,Refund,Pending
TXN0109939,25-Oct-23,Kamau Ndinda,+254728269768,Awino Odhiambo,394901.86,TRANSFER,Completed
TXN0121099,2023-10-18,Sang Owino,+254796382485,Gitau Kariuki,438888.65,refund,Completed
TXN0122939,29/05/2024,Chebet Otieno,0152960451,Jelimo Mwangi,139421.82,refund,Completed
TXN0112351,2024-05-11,Wambui Kamau,0113683473,Kiplangat Gitau,273090.08,TRANSFER,Reversed
TXN0125078,10/02/2024,Ndoti Musyoka,+254724373930,Koech Rotich,80395.44,Transfer,Completed
TXN0125720,2023-03-21,Kamau Akinyi,+254734667706,Mulwa Otieno,229924.72,Sale,Failed
TXN0110408,02/05/2024,Chebet Kamau,+254777695359,Kipchoge Kamau,94989.8,TRANSFER,Completed
TXN0128819,12/05/2024,Chepkoech Odhiambo,0786212004,Muthiani Odhiambo,209695.82,Transfer,Failed
TXN0128991,2024-06-22,Onyango Otieno,0783366120,Auma Koech,320536.35,Sale,Pending
TXN0129437,2023-09-09,Nyambura Chebet,0763823755,Nzula Kariuki,429837.4,refund,Pending
TXN0128095,2023-06-12,Akoth Njoroge,0142668319,Onyango Odhiambo,351108.83,Transfer,Pending
TXN0124709,26/11/2023,Nyambura Mwangi,0173019724,Adhiambo Mutua,19021.58,SALE,Failed
TXN0118734,25/01/2024,Cherono Njoroge,0119870229,Kipchoge Akinyi,254518.24,refund,Failed
TXN0123078,13-Jan-23,Mulwa Njoroge,0723298807,Sang Koech,443778.8,TRANSFER,Failed
TXN0103430,02/06/2023,Kibet Njoroge,+254791716621,Ndoti Gitau,235884.27,refund,Reversed
TXN0104104,29/02/2024,Kamau Gitau,724499565,Nyambura Wambui,75400.66,Refund,Completed
TXN0103543,22/08/2023,Adhiambo Kariuki,0166202020,Nzula Owino,383670.2,Sale,Reversed
TXN0104303,8-Jun-23,Mulwa Rotich,+254737448266,Awino Mwangi,316584.73,Refund,Pending
TXN0108458,26/12/2023,Mutua Odhiambo,0143320810,Mulwa Musyoka,329103.05,refund,Completed
TXN0116614,2024-03-12,Chepkoech Owino,0123691433,Odhiambo Kibet,36262.63,Transfer,Completed
TXN0110347,2023-06-15,Mwangi Odhiambo,+254739619305,Kibet Musyoka,88248.19,TRANSFER,Pending
TXN0104143,22-Mar-24,Kariuki Chebet,0168248876,Mumo Ndinda,248559.41,sale,Pending
TXN0111641,26/10/2023,Akoth Ogola,722546724,Njoroge Odhiambo,,sale,Pending
TXN0108029,30-Sep-23,Kariuki Mwangi,730710481,Langat Chebet,441279.62,Sale,Pending
TXN0126488,30/05/2023,Ogola Mutua,0718229384,Chepkoech Kariuki,213063.27,Refund,Completed
TXN0113706,20-May-24,Kiprotich Rotich,713210965,Mumo Odhiambo,104642.72,refund,Completed
TXN0117753,2023-05-18,Kioko Njoroge,0132345223,Jelimo Musyoka,420673.04,sale,Completed
TXN0105449,2023-04-09,Kibet Kibet,0763739739,Akoth Gitau,111084.31,TRANSFER,Pending
TXN0121826,2024-01-26,Sang Musyoka,+254746205250,Wanjiku Kibet,100424.3,refund,Failed
TXN0112357,2023-04-02,Koech Koech,0718226706,Cherono Koech,381526.11,Refund,Failed
TXN0107526,27/08/2023,Ndoti Musyoka,0185272876,Otieno Gitau,143247.16,Sale,Reversed
TXN0104436,1-Jun-24,Kimani Ogola,796267840,Nyambura Njoroge,381396.79,sale,Pending
TXN0105608,2024-04-27,Ndinda Owino,0795148739,Njoroge Mwangi,6225.85,Transfer,Pending
TXN0103688,2024-02-02,Ndoti Kibet,+254751150424,Jelimo Mutua,4133.33,Transfer,Reversed
TXN0112416,31/10/2023,Koech Odhiambo,768789721,Nyambura Mutua,219030.58,TRANSFER,Failed
TXN0104422,2024-05-20,Akinyi Odhiambo,0773101089,Wachira Otieno,206214.31,Sale,Completed
TXN0110707,2023-03-22,Gitau Njoroge,755632079,Jelimo Koech,353583.09,SALE,Completed
TXN0120111,04/03/2024,Mumo Mwangi,771741545,Rotich Gitau,258310.46,Sale,Completed
TXN0124987,2024-01-23,Langat Kamau,746265430,Akinyi Mwangi,373941.07,refund,Completed
TXN0116766,10-Mar-23,Sang Mutua,0175867088,Jelimo Kariuki,120108.63,Sale,Pending
TXN0124907,28/01/2024,Mwende Wambui,727609203,Wambui Odhiambo,166889.48,Refund,Reversed
TXN0122851,15-Feb-24,Chepkoech Kibet,+254742502665,Wairimu Otieno,367596.57,Transfer,Reversed
TXN0116471,15/06/2023,Koech Ogola,+254793662111,Chepkoech Akinyi,404605.45,sale,Pending
TXN0121593,2023-05-26,Mulwa Chebet,792184810,Wanjiku Koech,173204.57,SALE,Reversed
TXN0126992,2023-11-10,Muthiani Wambui,0730908379,Mumo Otieno,180164.46,sale,Failed
TXN0114776,2023-06-09,Owino Kariuki,+254792676924,Owino Ogola,176910.05,TRANSFER,Completed
TXN0112494,17-Mar-24,Rotich Kamau,+254787758579,Mwangi Kamau,297168.33,SALE,Completed
TXN0114216,6-Oct-23,Awino Musyoka,0171735149,Akoth Ndinda,303949.13,Transfer,Failed
TXN0113720,05/10/2023,Ochieng Musyoka,0124797630,Ndinda Ogola,158167.22,refund,Failed
TXN0107816,2023-02-26,Adhiambo Mwangi,0125831313,Gitau Odhiambo,54175.86,TRANSFER,Reversed
TXN0111098,2024-04-12,Owino Kibet,0771338335,Kariuki Wambui,354434.01,Sale,Pending
TXN0124367,16-Apr-23,Kamau Otieno,767738609,Sang Wambui,296650.39,refund,Pending
TXN0110885,2023-03-20,Sang Koech,740244067,Chepkoech Otieno,175263.89,Sale,Reversed
TXN0102565,2023-10-13,Mulwa Akinyi,771381858,Chebet Musyoka,373936.36,Refund,Failed
TXN0102873,19-Mar-24,Njeri Musyoka,0189098795,Cherono Ogola,342542.87,SALE,Pending
TXN0126226,2023-02-01,Akinyi Musyoka,+254763570397,Ndoti Owino,334050.8,SALE,Pending
